-0.0005	0.000243296
-0.0004999	0.0003318
-0.0004998	0.000369899
-0.0004997	0.000389125
-0.0004996	0.000400199
-0.0004995	0.000407258
-0.0004994	0.00041211
-0.0004993	0.000415638
-0.0004992	0.000418315
-0.0004991	0.000420414
-0.000499	0.000422106
-0.0004989	0.000423498
-0.0004988	0.000424666
-0.0004987	0.000425661
-0.0004986	0.00042652
-0.0004985	0.000427271
-0.0004984	0.000427934
-0.0004983	0.000428526
-0.0004982	0.000429059
-0.0004981	0.000429543
-0.000498	0.000429985
-0.0004979	0.000430393
-0.0004978	0.000430772
-0.0004977	0.000431126
-0.0004976	0.000431458
-0.0004975	0.000431773
-0.0004974	0.000432072
-0.0004973	0.000432357
-0.0004972	0.000432632
-0.0004971	0.000432896
-0.000497	0.000433153
-0.0004969	0.000433402
-0.0004968	0.000433645
-0.0004967	0.000433883
-0.0004966	0.000434116
-0.0004965	0.000434345
-0.0004964	0.000434571
-0.0004963	0.000434793
-0.0004962	0.000435013
-0.0004961	0.00043523
-0.000496	0.000435444
-0.0004959	0.000435656
-0.0004958	0.000435865
-0.0004957	0.000436072
-0.0004956	0.000436276
-0.0004955	0.000436478
-0.0004954	0.000436676
-0.0004953	0.000436871
-0.0004952	0.000437063
-0.0004951	0.000437251
-0.000495	0.000437435
-0.0004949	0.000437616
-0.0004948	0.000437792
-0.0004947	0.000437964
-0.0004946	0.000438131
-0.0004945	0.000438294
-0.0004944	0.000438452
-0.0004943	0.000438606
-0.0004942	0.000438755
-0.0004941	0.0004389
-0.000494	0.00043904
-0.0004939	0.000439177
-0.0004938	0.00043931
-0.0004937	0.00043944
-0.0004936	0.000439567
-0.0004935	0.000439692
-0.0004934	0.000439817
-0.0004933	0.00043994
-0.0004932	0.000440065
-0.0004931	0.00044019
-0.000493	0.000440319
-0.0004929	0.000440451
-0.0004928	0.00044059
-0.0004927	0.000440735
-0.0004926	0.000440889
-0.0004925	0.000441055
-0.0004924	0.000441234
-0.0004923	0.000441429
-0.0004922	0.000441644
-0.0004921	0.000441881
-0.000492	0.000442146
-0.0004919	0.000442443
-0.0004918	0.000442778
-0.0004917	0.000443158
-0.0004916	0.000443592
-0.0004915	0.000444091
-0.0004914	0.00044467
-0.0004913	0.000445346
-0.0004912	0.000446143
-0.0004911	0.000447094
-0.000491	0.000448243
-0.0004909	0.000449656
-0.0004908	0.000451429
-0.0004907	0.000453714
-0.0004906	0.00045676
-0.0004905	0.000461015
-0.0004904	0.000467349
-0.0004903	0.000477651
-0.0004902	0.000496571
-0.0004901	0.000537177
-0.00049	0.000641151
-0.0004899	0.000713687
-0.0004898	0.000758316
-0.0004897	0.000786029
-0.0004896	0.000804029
-0.0004895	0.000816333
-0.0004894	0.00082515
-0.0004893	0.000831729
-0.0004892	0.000836806
-0.0004891	0.000840834
-0.000489	0.000844106
-0.0004889	0.000846816
-0.0004888	0.000849099
-0.0004887	0.00085105
-0.0004886	0.00085274
-0.0004885	0.00085422
-0.0004884	0.00085553
-0.0004883	0.000856701
-0.0004882	0.000857756
-0.0004881	0.000858715
-0.000488	0.000859593
-0.0004879	0.000860403
-0.0004878	0.000861156
-0.0004877	0.000861859
-0.0004876	0.000862521
-0.0004875	0.000863147
-0.0004874	0.000863743
-0.0004873	0.000864312
-0.0004872	0.000864859
-0.0004871	0.000865387
-0.000487	0.000865898
-0.0004869	0.000866395
-0.0004868	0.00086688
-0.0004867	0.000867355
-0.0004866	0.00086782
-0.0004865	0.000868278
-0.0004864	0.000868729
-0.0004863	0.000869173
-0.0004862	0.000869612
-0.0004861	0.000870046
-0.000486	0.000870474
-0.0004859	0.000870897
-0.0004858	0.000871316
-0.0004857	0.000871729
-0.0004856	0.000872138
-0.0004855	0.00087254
-0.0004854	0.000872937
-0.0004853	0.000873327
-0.0004852	0.000873711
-0.0004851	0.000874087
-0.000485	0.000874456
-0.0004849	0.000874817
-0.0004848	0.000875169
-0.0004847	0.000875513
-0.0004846	0.000875848
-0.0004845	0.000876173
-0.0004844	0.000876489
-0.0004843	0.000876796
-0.0004842	0.000877094
-0.0004841	0.000877383
-0.000484	0.000877664
-0.0004839	0.000877937
-0.0004838	0.000878202
-0.0004837	0.000878461
-0.0004836	0.000878715
-0.0004835	0.000878965
-0.0004834	0.000879212
-0.0004833	0.000879459
-0.0004832	0.000879706
-0.0004831	0.000879956
-0.000483	0.000880212
-0.0004829	0.000880476
-0.0004828	0.00088075
-0.0004827	0.000881039
-0.0004826	0.000881345
-0.0004825	0.000881674
-0.0004824	0.000882029
-0.0004823	0.000882416
-0.0004822	0.000882842
-0.0004821	0.000883313
